MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,Alley_na,MasVnrType_na,MasVnrArea_na,BsmtQual_na,BsmtCond_na,BsmtExposure_na,BsmtFinType1_na,BsmtFinType2_na,Electrical_na,FireplaceQu_na,GarageType_na,GarageYrBlt_na,GarageFinish_na,GarageQual_na,GarageCond_na,PoolQC_na,Fence_na,MiscFeature_na
12,RL,,10.43417069089516,Pave,,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,19,18,Gable,CompShg,Plywood,Plywood,,128.0,4,3,CBlock,,,,,1065,,0,92,1157,GasA,5,Y,,7.07326971745971,882,0,7.631431664576906,1,0,2,1,3,1,3,7,Typ,1,,,19.0,,2,454,,,Y,60,55,0,0,1,0,,,,0,4,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,55,3,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,5,Y,,6.717804695023691,0,0,6.717804695023691,0,0,1,0,2,1,3,5,Mod,1,,,43.0,,1,392,,,Y,0,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RL,4.0943445622221,10.162273397060327,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,99,16,Gable,CompShg,HdBoard,HdBoard,,0.0,3,4,BrkTil,,,,,0,,0,728,728,GasA,3,N,,7.035268599281097,883,0,7.610357618312838,0,0,1,0,3,1,4,8,Typ,0,,,12.0,,2,532,,,Y,509,135,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4,RM,,8.46748231374973,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,32,32,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,PConc,,,,,0,,0,264,264,GasA,3,Y,,6.423246963533519,688,0,7.1731917424865985,0,0,1,1,3,1,3,4,Typ,1,,,32.0,,1,336,,,Y,141,24,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RM,4.0943445622221,8.814237892455079,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,96,13,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,0,,0,684,684,GasA,5,N,,6.52795791762255,684,0,7.221105098182496,0,0,1,0,3,1,3,7,Typ,0,,,76.0,,1,216,,,N,0,158,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,4.0943445622221,9.366008251392675,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,95,60,Gambrel,CompShg,VinylSd,VinylSd,,0.0,4,4,CBlock,,,,,0,,0,840,840,GasA,4,N,,6.733401891837359,765,0,7.380879035564116,0,0,2,0,3,2,3,8,Typ,0,,,95.0,,1,379,,,Y,0,0,1,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.543294782270004,10.242860466342842,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,0,0,Hip,CompShg,CemntBd,CmentBd,,305.0,5,3,CBlock,,,,,1436,,0,570,2006,GasA,5,Y,,7.61085279039525,0,0,7.61085279039525,1,0,2,1,3,1,5,9,Typ,1,,,0.0,,3,900,,,Y,156,54,0,0,0,0,,,,0,9,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4,FV,3.5553480614894135,9.006706716444333,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1,0,Gable,CompShg,MetalSd,MetalSd,,0.0,4,3,PConc,,,,,0,,0,625,625,GasA,5,Y,,6.437751649736401,625,0,7.1308988302963465,0,0,2,1,2,1,4,5,Typ,0,,,1.0,,2,528,,,Y,0,54,0,0,0,0,,,,0,6,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.48863636973214,10.265944255685369,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,12,11,Gable,CompShg,ImStucc,ImStucc,,0.0,4,3,PConc,,,,,1456,,0,168,1624,GasA,5,Y,,7.392647520721623,0,0,7.392647520721623,1,0,2,0,2,1,4,5,Typ,1,,,12.0,,3,757,,,Y,0,114,1,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.23410650459726,9.683825114659289,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,25,1,Gable,CompShg,HdBoard,Plywood,,0.0,3,3,CBlock,,,,,565,,0,280,845,GasA,3,Y,,6.739336627357174,0,0,6.739336627357174,1,0,1,0,2,1,3,4,Typ,0,,,20.0,,2,360,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.343805421853684,10.007528746105661,Pave,,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,32,31,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,,,,,1071,,1,195,1389,GasA,4,Y,,7.236339342754344,0,0,7.236339342754344,1,0,1,0,2,1,3,6,Typ,1,,,31.0,,2,418,,,Y,240,38,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,4.0943445622221,9.818014439778864,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,84,1,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,3,CBlock,,,,,0,,0,968,968,GasA,3,Y,,6.875232087276577,0,0,6.875232087276577,0,0,1,0,2,1,3,5,Typ,0,,,72.0,,2,480,,,N,0,0,1,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4,RM,3.044522437723423,8.138822531765168,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,37,37,Gable,CompShg,CemntBd,CmentBd,,80.0,3,3,CBlock,,,,,0,,0,546,546,GasA,2,Y,,6.302618975744905,546,0,6.9957661563048505,0,0,1,1,3,1,3,6,Typ,0,,,37.0,,1,286,,,Y,0,0,0,0,0,0,,,,0,1,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RM,,9.055863565872906,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,6,5,Gable,CompShg,VinylSd,VinylSd,,170.0,4,3,PConc,,,,,685,,0,163,848,GasA,5,Y,,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,4,4,Typ,0,,,6.0,,2,420,,,Y,140,0,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.248495242049359,9.733952814325196,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,48,48,Gable,CompShg,BrkFace,Wd Sdng,,0.0,3,3,CBlock,,,,,374,,1,363,1269,GasA,3,Y,,7.1459844677143876,0,0,7.1459844677143876,0,0,1,1,3,1,3,6,Typ,1,,,44.0,,1,308,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.182982976590424,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,47,47,Gable,CompShg,Wd Sdng,Wd Sdng,,116.0,3,3,CBlock,,,,,170,,1,252,1092,GasA,3,Y,,6.9957661563048505,0,0,6.9957661563048505,0,1,1,0,3,1,3,6,Typ,1,,,47.0,,1,288,,,Y,0,20,1,0,0,0,,,,0,9,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.610077171914678,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,29,12,Gable,CompShg,Plywood,Plywood,,34.0,3,3,CBlock,,,,,795,,0,0,795,GasA,2,Y,,7.291656209174461,795,0,7.724446645633537,1,0,2,1,3,1,4,9,Typ,1,,,29.0,,2,539,,,Y,0,250,0,0,0,0,,,,0,3,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.811796608458005,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,52,52,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,228,,0,724,952,GasA,5,Y,,6.858565034791365,0,0,6.858565034791365,0,0,1,0,2,1,3,4,Typ,0,,,52.0,,1,283,,,Y,0,0,0,0,0,0,,,,0,4,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2,RM,3.4965075614664802,9.061346012715948,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,89,1,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,,,,,0,,0,736,736,GasA,4,Y,,6.601230118728877,716,0,7.280697195384741,0,0,2,0,2,3,3,8,Typ,0,,,,,0,0,,,N,0,0,1,0,0,0,,,,0,6,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,RL,4.31748811353631,10.183897429598453,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,45,45,Hip,CompShg,Plywood,HdBoard,,0.0,3,3,PConc,,,,,841,,0,198,1039,GasA,5,Y,,6.946013991099227,0,0,6.946013991099227,1,0,1,1,3,1,3,6,Typ,0,,,45.0,,2,504,,,Y,0,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RM,3.4657359027997265,9.07275123664154,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,11,11,Hip,CompShg,VinylSd,VinylSd,,320.0,3,3,PConc,,,,,866,,0,338,1204,GasA,5,Y,,7.093404625868766,0,0,7.093404625868766,1,0,2,0,2,1,3,5,Typ,0,,,11.0,,2,412,,,Y,0,247,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,4.543294782270004,9.71727648087864,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,34,34,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,,,,,422,,1,480,1029,GasA,3,Y,,7.018401799069201,0,0,7.018401799069201,1,0,1,0,3,1,3,6,Typ,1,,,34.0,,2,672,,,Y,144,0,0,0,0,0,,,,0,3,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.499809670330265,10.460289398587546,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,19,18,Hip,CompShg,HdBoard,HdBoard,,234.0,4,3,CBlock,,,,,485,,1,1496,2158,GasA,4,Y,,7.694392802629421,0,0,7.694392802629421,0,0,2,0,3,1,4,7,Typ,1,,,19.0,,3,701,,,Y,84,70,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,4.174387269895637,9.799263071166905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,31,31,Gable,CompShg,HdBoard,HdBoard,,220.0,4,3,CBlock,,,,,595,,0,390,985,GasA,3,Y,,6.892641641172089,0,0,6.892641641172089,0,0,2,0,3,1,3,6,Typ,0,,,31.0,,1,328,,,Y,210,0,0,0,0,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.442651256490317,10.081102827953952,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,6,5,Gable,CompShg,VinylSd,VinylSd,,296.0,4,3,PConc,,,,,1124,,1,1603,3206,GasA,5,Y,,7.395721608602045,0,0,7.395721608602045,1,0,2,0,3,1,4,7,Typ,1,,,6.0,,3,880,,,Y,0,0,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,3.9512437185814275,9.463037667058957,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,81,59,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,0,,0,861,861,GasA,4,Y,,6.776506992372183,600,0,7.29776828253138,0,1,2,0,3,1,3,6,Typ,1,,,81.0,,1,216,,,Y,0,50,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.2626798770413155,9.598334362327243,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,32,32,Gable,CompShg,Plywood,Plywood,,153.0,3,3,CBlock,,,,,560,,0,420,980,GasA,3,Y,,6.887552571664617,0,0,6.887552571664617,0,0,1,0,3,1,3,6,Typ,0,,,23.0,,2,484,,,Y,192,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.34710694693204,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,14,6,Gable,CompShg,HdBoard,HdBoard,,0.0,4,3,PConc,,,,,728,,0,367,1095,GasA,5,Y,,7.061334366910438,1129,0,7.738488122494646,1,0,2,1,4,1,4,9,Typ,1,,,14.0,,2,590,,,Y,0,40,0,0,0,0,,,,0,7,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RL,4.007333185232471,10.074112095338865,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,84,11,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,3,4,PConc,,,,,0,,0,602,602,GasA,3,Y,,6.802394763324311,602,0,7.31455283232408,0,0,1,1,3,1,4,7,Typ,2,,,84.0,,1,180,,,Y,96,0,1,0,1,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,,10.809012519810768,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,40,40,Flat,Tar&Grv,Plywood,Plywood,,0.0,4,4,CBlock,,,,,0,,0,697,697,GasA,3,Y,,7.362010551259734,626,0,7.696667081526462,0,0,2,0,4,1,4,8,Typ,1,,,40.0,,2,432,,,Y,586,236,0,0,0,738,,,,0,8,WD,Alloca,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,FV,4.442651256490317,10.09703958498912,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1,0,Gable,CompShg,VinylSd,VinylSd,,100.0,4,3,PConc,,,,,789,,0,245,1034,GasA,5,Y,,6.956545443151569,1028,0,7.639161171659173,1,0,2,1,3,1,5,8,Typ,1,,,0.0,,3,836,,,Y,0,102,0,0,0,0,,,,0,4,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,3.9318256327243257,9.430676920124982,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,73,59,Gable,CompShg,AsbShng,AsbShng,,0.0,2,2,BrkTil,,,,,0,,0,264,264,Grav,2,N,,6.684611727667927,0,0,6.684611727667927,0,0,1,0,1,1,2,4,Maj1,1,,,,,0,0,,,N,0,0,0,0,0,0,,,,0,1,ConLw,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.356708826689592,9.916136511230189,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1,0,Gable,CompShg,CemntBd,CmentBd,,194.0,4,3,PConc,,,,,0,,0,1573,1573,GasA,5,Y,,7.363913501405819,0,0,7.363913501405819,0,0,2,0,3,1,5,7,Typ,1,,,1.0,,3,840,,,Y,0,36,0,0,0,0,,,,0,5,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.564348191467836,10.264330373614113,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,0,0,Hip,CompShg,VinylSd,VinylSd,,426.0,5,3,PConc,,,,,1336,,0,596,1932,GasA,5,Y,,7.566311014772463,0,0,7.566311014772463,1,0,2,0,2,1,5,7,Typ,1,,,0.0,,3,774,,,Y,0,66,0,1,0,0,,,,0,11,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,4.248495242049359,9.73084369302974,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,48,48,Hip,CompShg,BrkFace,HdBoard,,0.0,3,3,CBlock,,,,,666,,0,409,1075,GasA,4,Y,,7.317876198626496,0,0,7.317876198626496,0,0,2,0,4,1,3,7,Maj1,0,,,48.0,,1,404,,,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.984846363716693,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,43,43,Gable,CompShg,MetalSd,MetalSd,,31.0,3,4,CBlock,,,,,450,,0,432,882,GasA,3,Y,,6.802394763324311,0,0,6.802394763324311,0,0,1,0,3,1,3,5,Typ,0,,,40.0,,1,280,,,Y,0,0,0,0,0,0,,,,0,2,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.564348191467836,10.265469809078592,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,3,2,Hip,CompShg,CemntBd,CmentBd,,230.0,5,3,PConc,,,,,1172,,0,528,1700,GasA,5,Y,,7.4489161025442,0,0,7.4489161025442,1,0,2,0,3,1,5,7,Typ,1,,,1.0,,3,786,,,Y,216,48,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RM,3.912023005428146,9.882401061887073,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,126,15,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,BrkTil,,,,,0,,0,636,636,GasA,3,Y,,6.9930151229329605,661,0,7.4673710669175595,0,0,1,0,3,1,5,8,Typ,0,,,69.0,,1,240,,,N,0,0,1,0,0,0,,,,0,6,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.553876891600541,10.200239749795895,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,11,10,Gable,CompShg,VinylSd,VinylSd,,594.0,4,3,PConc,,,,,719,,0,660,1379,GasA,5,Y,,7.232010331664759,1015,0,7.7823903355874595,1,0,2,1,3,1,4,8,Typ,1,,,11.0,,3,834,,,Y,239,60,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.5217885770490405,10.221689660099694,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,1,0,Gable,CompShg,VinylSd,VinylSd,,84.0,4,3,PConc,,,,,0,,0,774,774,GasA,5,Y,,6.651571873589727,1194,0,7.584773077612199,0,0,2,1,4,1,5,8,Typ,1,,,1.0,,3,680,,,Y,0,75,0,0,0,0,,,,0,5,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.248495242049359,9.89990252748898,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,6,5,Gable,CompShg,VinylSd,VinylSd,,113.0,4,3,PConc,,,,,810,,0,726,1536,GasA,5,Y,,7.336936913707618,0,0,7.336936913707618,1,0,2,0,3,1,4,7,Typ,0,,,6.0,,2,532,,,Y,192,74,0,0,0,0,,,,0,12,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RL,3.8066624897703196,9.774795295750156,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,96,60,Gable,CompShg,Stucco,Stucco,,0.0,3,2,BrkTil,,,,,203,,0,661,864,GasA,3,N,,6.761572768804055,0,0,6.761572768804055,1,0,1,0,2,1,3,5,Typ,0,,,72.0,,1,200,,,Y,0,0,1,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.287662272971858,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,15,14,Hip,CompShg,BrkFace,BrkFace,,0.0,4,3,PConc,,,,,1231,,0,1969,3200,GasA,5,Y,,8.07961802938984,0,0,8.07961802938984,1,0,3,0,4,1,4,10,Typ,1,,,15.0,,2,546,,,Y,264,75,1,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,3.871201010907891,10.299714433971353,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,6,6,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,1351,,0,83,1434,GasA,5,Y,,7.325148957955575,631,0,7.67275789664251,1,0,1,1,1,1,4,6,Typ,1,,,6.0,,2,670,,,Y,168,43,0,0,1,0,,,,0,8,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RM,4.174387269895637,10.19149094176524,Pave,,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,129,6,Mansard,CompShg,Stucco,Stucco,,0.0,4,3,Stone,,,,,0,,0,1240,1240,GasW,3,N,,7.1853870155804165,1320,0,7.878534196140362,0,0,1,1,4,1,4,8,Typ,1,,,59.0,,4,864,,,N,181,0,1,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,10.052552325239192,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,38,38,Hip,CompShg,Plywood,Plywood,,288.0,3,3,PConc,,,,,0,,0,1304,1304,GasA,4,Y,,7.427738840532894,0,0,7.427738840532894,0,0,2,0,3,1,3,7,Typ,1,,,38.0,,2,530,,,Y,98,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.382026634673881,10.034285099669894,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,,178.0,4,3,PConc,,,,,0,,0,1030,1030,GasA,4,Y,,6.945051063725834,1060,0,7.6487397889562425,0,0,2,1,3,1,5,8,Typ,1,,,1.0,,3,878,,,Y,192,52,0,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.0943445622221,9.784614262043958,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,44,44,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,553,,1,0,864,GasA,4,Y,,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,Typ,1,,,44.0,,1,360,,,Y,0,0,1,0,0,0,,,,0,12,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.126695490690151,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,39,39,Gable,CompShg,HdBoard,HdBoard,,232.0,3,3,CBlock,,,,,562,,1,29,784,GasA,5,Y,,7.0630481633881725,800,0,7.584773077612199,0,1,2,1,4,1,3,7,Min2,1,,,39.0,,2,530,,,Y,305,189,0,0,0,0,,,,1,9,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.394449154672439,9.96709217033176,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,26,25,Hip,CompShg,HdBoard,Plywood,,0.0,3,3,PConc,,,,,338,,0,702,1040,GasA,3,Y,,7.00033446027523,0,0,7.00033446027523,0,0,2,0,3,1,3,6,Typ,0,,,24.0,,2,480,,,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.204692619390966,10.25575004902847,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,89,9,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,0,,0,684,684,GasA,4,Y,,6.52795791762255,512,0,7.086737934510577,0,0,1,0,3,1,4,7,Typ,0,,,4.0,,2,528,,,Y,0,46,0,0,0,0,,,,1,8,ConLI,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
